P1_time_percent,P1_error_X,P1_error_Y,P1_error_Angle,P2_time_percent,P2_error_X,P2_error_Y,P2_error_Angle,P3_time_percent,P3_error_X,P3_error_Y,P3_error_Angle,P4_time_percent,P4_error_X,P4_error_Y,P4_error_Angle,P5_time_percent,P5_error_X,P5_error_Y,P5_error_Angle,PD1_time_percent,PD1_error_X,PD1_error_Y,PD1_error_Angle,PD2_time_percent,PD2_error_X,PD2_error_Y,PD2_error_Angle,PD3_time_percent,PD3_error_X,PD3_error_Y,PD3_error_Angle,PD4_time_percent,PD4_error_X,PD4_error_Y,PD4_error_Angle,PD5_time_percent,PD5_error_X,PD5_error_Y,PD5_error_Angle,PID1_time_percent,PID1_error_X,PID1_error_Y,PID1_error_Angle,PID2_time_percent,PID2_error_X,PID2_error_Y,PID2_error_Angle,PID3_time_percent,PID3_error_X,PID3_error_Y,PID3_error_Angle,PID4_time_percent,PID4_error_X,PID4_error_Y,PID4_error_Angle,PID5_time_percent,PID5_error_X,PID5_error_Y,PID5_error_Angle
,,,,,,,,2932121000000,24.3805541992,-14.3821868896,-3.74082660675,,,,,2836833000000,-18.4718017578,6.97608947754,-0.111392110586,,,,,,,,,,,,,,,,,,,,,,,,,2857873000000,-57.6285705566,-16.5011901855,0.561516463757,,,,,,,,,,,,
,,,,,,,,2932121000000,26.0764770508,-13.260635376,-1.40897548199,,,,,2836957000000,-15.0543212891,6.60800170898,-0.243422016501,,,,,,,,,,,,,,,,,,,,,,,,,2858005000000,-41.7473144531,-13.6866455078,0.738187551498,,,,,,,,,,,,
,,,,,,,,2932125000000,20.8600158691,-13.9519805908,-1.86179339886,,,,,2836957000000,5.89813232422,-17.1319274902,0.207104295492,,,,,,,,,,,,,,,,,,,,,,,,,2858141000000,-42.7358398438,-14.2823028564,0.752155959606,,,,,,,,,,,,
,,,,,,,,2932229000000,23.1266174316,-13.3699645996,-1.80637335777,,,,,2837073000000,-5.38339233398,-2.4280090332,0.187389850616,,,,,,,,,,,,,,,,,,,,,,,,,2858313000000,-43.724395752,-14.8779754639,0.766124308109,,,,,,,,,,,,
,,,,,,,,2932229000000,21.3925170898,-11.5426483154,-2.18403983116,,,,,2837189000000,-9.48941040039,3.53108215332,0.156102731824,,,,,,,,,,,,,,,,,,,,,,,,,2858453000000,-12.7649841309,0.683975219727,2.49615836143,,,,,,,,,,,,
,,,,,,,,2932341000000,22.1315002441,-13.6043548584,-1.7402586937,,,,,2837309000000,-8.90612792969,3.76342773438,-0.0899052843451,,,,,,,,,,,,,,,,,,,,,,,,,2858709000000,-11.1422119141,1.40898132324,2.59685850143,,,,,,,,,,,,
,,,,,,,,2932465000000,21.5762329102,-14.8411407471,-0.924462258816,,,,,2837437000000,-8.69744873047,6.42526245117,-0.0929354503751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2932465000000,24.5563354492,-11.4075469971,1.00437939167,,,,,2837437000000,-10.6372375488,5.34259033203,-0.0150808058679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2932465000000,19.9660644531,-11.1539154053,0.851136386395,,,,,2837557000000,-9.44805908203,8.11259460449,-0.0789838582277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2932589000000,19.8775024414,-10.7043914795,0.984556794167,,,,,2837633000000,-8.8733215332,9.95359802246,-0.41663864255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2932733000000,25.0209655762,-9.7850189209,2.80563783646,,,,,2837681000000,-8.16567993164,10.4694061279,-0.259144514799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2932733000000,19.9537353516,-10.1113891602,2.49690651894,,,,,2837889000000,-7.53518676758,11.3754272461,-0.329088807106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2932849000000,22.9318847656,-10.6822357178,1.80191755295,,,,,2838045000000,-6.65542602539,12.1645965576,-0.36246329546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2932849000000,24.7038269043,-11.3592376709,3.18213796616,,,,,2838045000000,-11.3574829102,12.8261260986,0.935252308846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2933001000000,24.9410400391,-10.8859405518,2.4918692112,,,,,2838177000000,-7.03045654297,12.4089050293,0.67983430624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2933117000000,25.5716552734,-10.4325866699,1.70856153965,,,,,2838177000000,-10.2875976562,14.3201446533,0.729051709175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2933221000000,25.9372253418,-10.3622894287,1.24067151546,,,,,2838497000000,-6.09338378906,12.5072631836,0.696880638599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2933221000000,20.9709777832,-8.86106872559,0.723718941212,,,,,2838497000000,-9.37637329102,14.1485443115,0.762805521488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2933309000000,24.0083312988,-9.38543701172,0.197186723351,,,,,2838597000000,-4.05477905273,12.0622711182,0.669840931892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2933405000000,24.8522644043,-9.3309173584,-0.181782782078,,,,,2838597000000,-2.85794067383,6.96678161621,0.729671239853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2933409000000,20.9258117676,-9.38647460938,-0.705928325653,,,,,2838853000000,-1.16537475586,9.16313171387,0.349272429943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2933521000000,18.5433349609,-8.01455688477,-0.727221906185,,,,,2838981000000,1.1750793457,8.54000854492,-0.0625555217266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2933633000000,18.176574707,-7.67283630371,-0.764929652214,,,,,2838981000000,-3.09225463867,8.79106140137,0.0575183853507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2933753000000,21.8042297363,-7.74884033203,-1.04787051678,,,,,2839109000000,0.895446777344,8.35990905762,-0.252340346575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2933753000000,18.2440185547,-6.71112060547,-0.518022179604,,,,,2839225000000,-1.78713989258,9.09045410156,-0.177039608359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2933849000000,20.8473510742,-6.94000244141,-0.684437692165,,,,,2839341000000,2.43887329102,9.51148986816,-0.556816697121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2933849000000,16.1866149902,-6.14749145508,0.0307356584817,,,,,2839341000000,-0.722900390625,10.077041626,-0.501113891602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2933981000000,20.0571594238,-6.45315551758,-0.178385809064,,,,,2839473000000,3.44284057617,9.998046875,-0.541851937771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2934129000000,21.3388366699,-6.28109741211,-0.449977338314,,,,,2839613000000,5.13967895508,10.2020111084,-0.56843996048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2934213000000,21.855255127,-5.88636779785,-0.637561738491,,,,,2839737000000,6.42184448242,10.7173614502,-0.589608252048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2934213000000,17.0406188965,-2.69850158691,-1.59970033169,,,,,2839737000000,2.03533935547,10.9841156006,-0.340539634228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2934365000000,20.3355102539,-4.62854003906,-1.70978009701,,,,,2839853000000,5.63238525391,10.9729003906,-0.314601182938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2934613000000,21.380065918,-5.28912353516,-1.77446138859,,,,,2839853000000,1.94400024414,11.1849060059,-0.147815003991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2934709000000,21.0014343262,-6.06791687012,-1.86020851135,,,,,2839965000000,3.64389038086,8.4638671875,-0.186932474375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2934709000000,15.1972961426,-5.17932128906,-1.45566105843,,,,,2839965000000,1.17031860352,10.3840942383,-0.0247157197446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2934877000000,18.181427002,-6.26931762695,-1.56994318962,,,,,2840081000000,3.45837402344,11.5310821533,0.668044149876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2934877000000,14.6652526855,-5.09873962402,-0.886989891529,,,,,2840197000000,3.79403686523,11.7122497559,0.718041419983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2934985000000,17.3717346191,-5.86224365234,-0.957309901714,,,,,2840321000000,4.01669311523,7.4351348877,0.121409766376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2935097000000,17.7474975586,-6.33959960938,-1.07607543468,,,,,2840321000000,0.0784606933594,11.1275024414,0.0889904722571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2935205000000,17.4695739746,-6.44969177246,-1.25810182095,,,,,2840437000000,5.1549987793,11.1556549072,-0.382452875376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2935557000000,17.3790283203,-6.47286987305,-1.36491787434,,,,,2840437000000,6.05578613281,7.84858703613,1.19809126854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2935685000000,10.2937011719,-4.76866149902,-1.3525878191,,,,,2840441000000,3.14169311523,9.39326477051,0.579820096493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2935849000000,11.8479919434,-5.44886779785,-1.46092903614,,,,,2840577000000,6.54067993164,10.3517150879,0.17045225203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2935849000000,7.31198120117,-4.83674621582,-0.860401034355,,,,,2840577000000,5.5530090332,7.84378051758,1.87823402882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2935969000000,4.62832641602,-3.57295227051,-0.57151389122,,,,,2840577000000,3.076171875,9.33148193359,1.24648916721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2936069000000,5.86953735352,-5.75527954102,-0.250157833099,,,,,2840693000000,6.59613037109,9.69177246094,1.14513659477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2936069000000,3.17541503906,-4.40547180176,-0.250134289265,,,,,2840693000000,6.25744628906,4.83065795898,2.2503452301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2936197000000,4.92276000977,-5.37219238281,1.42462468147,,,,,2840797000000,8.16757202148,7.70320129395,1.8986120224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2936197000000,2.01043701172,-3.90998840332,1.2725571394,,,,,2840797000000,3.65490722656,8.68603515625,1.95631766319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2936305000000,7.14218139648,-2.70071411133,0.860246002674,,,,,2840917000000,2.46447753906,9.22285461426,1.53181433678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2936305000000,2.57171630859,-2.96636962891,2.00655317307,,,,,2841033000000,7.68661499023,8.92807006836,1.22052025795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2936433000000,1.36090087891,-2.8776550293,1.9287456274,,,,,2841033000000,11.4431762695,9.93737792969,-0.834721088409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2936529000000,7.67144775391,-1.24324035645,0.193702936172,,,,,2841033000000,5.18301391602,8.69540405273,-0.908175349236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2936529000000,2.94979858398,-2.08450317383,0.346441596746,,,,,2841165000000,7.94799804688,7.81066894531,-0.860142469406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2936641000000,0.936309814453,-1.92846679688,0.0883360952139,,,,,2841169000000,10.6426086426,9.72337341309,-0.736391544342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2936773000000,0.0826721191406,-1.84646606445,0.0767508819699,,,,,2841169000000,4.70321655273,9.05439758301,-0.633170247078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2936869000000,-0.597045898438,-1.40397644043,-0.232930511236,,,,,2841297000000,3.64990234375,0.746032714844,-0.475448429585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2936989000000,-1.37411499023,-0.923583984375,0.126362234354,,,,,2841297000000,1.90686035156,5.75807189941,-0.382041037083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2937105000000,-2.11312866211,-0.667419433594,0.140582427382,,,,,2841397000000,2.07662963867,6.95341491699,-0.131336227059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2937229000000,-2.85211181641,-0.411254882812,0.154802620411,,,,,2841509000000,1.58248901367,7.71859741211,-0.0720128342509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2937349000000,3.79483032227,2.71017456055,-1.80266106129,,,,,2841621000000,1.30508422852,7.69934082031,-0.0860426798463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2937469000000,4.46932983398,3.26718139648,-3.41980409622,,,,,2841745000000,0.854736328125,7.27404785156,-0.0380254685879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2937469000000,-0.828125,1.43321228027,-2.94988083839,,,,,2841881000000,0.562286376953,7.21948242188,-0.0485048368573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2937573000000,-2.66711425781,1.05812072754,-2.64303588867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2937681000000,0.910980224609,0.612243652344,-2.61848402023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2937681000000,5.54327392578,1.70040893555,-4.70664548874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2937793000000,3.52752685547,0.744750976562,-4.41296863556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2937793000000,5.81997680664,1.89486694336,-5.81238937378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2937901000000,5.93420410156,2.52493286133,-7.16168451309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2938001000000,3.21630859375,1.19003295898,-6.56473636627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2938001000000,5.27310180664,2.05317687988,-7.63936328888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2938001000000,-1.54110717773,1.61070251465,-6.52025079727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2938117000000,0.344848632812,0.792037963867,-5.7992310524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2938117000000,4.10922241211,1.9641418457,-6.975086689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2938245000000,4.18212890625,2.11479187012,-7.21208047867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2938361000000,1.92236328125,3.77119445801,-5.9873380661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2938361000000,-4.23004150391,2.82884216309,-4.91543340683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2938485000000,-6.51608276367,2.52772521973,-4.05060577393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2938609000000,-3.84161376953,1.67172241211,-3.53047394753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2938609000000,-6.55648803711,2.20747375488,-2.47792863846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2938729000000,-8.48791503906,2.69888305664,-2.5060608387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2938825000000,-6.96398925781,2.7060546875,-2.43528723717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2938825000000,-4.62457275391,5.2583770752,-3.38140821457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2938825000000,-9.45425415039,4.61395263672,-2.53008723259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2938945000000,-5.93521118164,6.13343811035,-3.51877498627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2938945000000,-10.2485351562,5.23832702637,-2.77827596664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2939057000000,-10.9591064453,5.48471069336,-2.74690723419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
